no,telemedicine,review,label
7038,yesdok,Aplikasinya bantu banget nih buat aku,positif
7039,yesdok,mau konsul sama dokter pake apps ini aja,positif
7040,yesdok,Aplikasi sangat membantu sekali,positif
7041,yesdok,Fasr respon Handal Bisa langsung mendapat penanganan,positif
7042,yesdok,"saya baru dapet voucher yesdok 200k yg minat yuk 100k aja buat kamu , masa berlaku sampai 28 februari 2019 yg minat bisa dm @renoottt",positif
7043,yesdok,Sangat membantu dalam konsultasi,positif
7044,yesdok,Bagus sekali ada aplikasi sopee,positif
7045,yesdok,Aplikasinya keren sangat,positif
7046,yesdok,Info kesehatan online yang baik,positif
7047,yesdok,skrg cukup pake video aja untuk konsultasi online sama dokter,positif
7048,yesdok,Aplikasi ini hebat dan bagus,positif
7049,yesdok,terima kasih ya yesdok udah bantu aku konsul sama dokter yang keren,positif
7050,yesdok,"Aplikasi yg kren,kece bgt gaiss...",positif
7051,yesdok,apk ini sangat membantu,positif
7052,yesdok,Luar biasa Sangat membantu,positif
7053,yesdok,Sangat menambah pengetahuan,positif
7054,yesdok,Mantap sangat membantu,positif
7055,yesdok,Mantap sangat membantu,positif
7056,yesdok,"Keren, sangat berguna",positif
7057,yesdok,Mantap sekali aplikasinya ini,positif
7058,yesdok,Aplikasi yang sangat bermanfaat 💪,positif
7059,yesdok,"Sangat bermanfaat, terimakasih yesdok",positif
7060,yesdok,Aplikasi yg sangat membantu.. Terimaksi YESDOK,positif
7061,yesdok,Aplikasinya sangat membantu masyarakat,positif
7062,yesdok,Mantap sangat membantu,positif
7063,yesdok,Nyoba konsultasi online mudah mudahan cocok,positif
7064,yesdok,Bagus nih aplikasi .. coba dulu ya,positif
7065,yesdok,Mempermudah untuk consultasi,positif
7066,yesdok,"Bagus, sangat berguna",positif
7067,yesdok,ga perlu jauh jauh ke RS bisa ketemu dokter,positif
7068,yesdok,Aplikasi bagus paling mantul,positif
7069,yesdok,Mantap sangat membantu,positif
7070,yesdok,bagus buat kesehatan,positif
7071,yesdok,Aplikasi ini sangat mantul x,positif
7072,yesdok,dokternya disini juga baik baik loh guys,positif
7073,yesdok,Sangat membant saya berkonsultasi dengan dokter secara online,positif
7074,yesdok,Luar biasa sangat membantu,positif
7075,yesdok,Aplilasi nya sangat bagus 👍👍👍👍,positif
7076,yesdok,Gas kan brooo kalo bisa jangan bayar biar bintangnya jadi 10,positif
7077,yesdok,terima kasih yesdok..berkat yesdok saya bisa tau penyakit saya....,positif
7078,yesdok,juara bgt deh apps ini aku kasih 100,positif
7079,yesdok,Aplikasi paling oke sejagad raya,positif
7080,yesdok,dokternya baik baik banget loh disini,positif
7081,yesdok,Aplikasi dokter nya sangat memusakan,positif
7082,yesdok,Horeeee aku semakin pintar karena yes dok Semoga yes dok semakin maju,positif
7083,yesdok,Bagus sekali aplikasi Yesdok ini.,positif
7084,yesdok,yesdok selalu di hatiku dan keluarga,positif
7085,yesdok,Semoga Aplikasi ini banyak membantu masyarakat,positif
7086,yesdok,Aplikasi yg memudahkan ketika ingin konsultasi 👌,positif
7087,yesdok,"Mantab, sangat membantu banget",positif
7088,yesdok,pakai aplikasi YesDok sangat membantu dan dapat konsul gratis 2x!,positif
7089,yesdok,Aplikasi yang sangat bermanfaat,positif
7090,yesdok,Sangat bagus dan cocok,positif
7091,yesdok,Kok keren sih aplikasi nya Aku sukaaas,positif
7092,yesdok,Ngebantu banget buat yang ada keperlukan mendesak,positif
7093,yesdok,Aplikasi yang sangat bermanfaat,positif
7094,yesdok,Dapat info dari BIGAGENT mantap,positif
7095,yesdok,manta aplikasi nya smoga sukses,positif
7096,yesdok,Alhamdulillah ngebantu banget ada aplikasi ini.,positif
7097,yesdok,Lumayan bagus dan membantu,positif
7098,yesdok,"Memuaskan banget, dokternya fast respon 😍😍",positif
7099,yesdok,Bisa langsung video call sama dokternya .mantul dah,positif
7100,yesdok,suka banget sama aplikasi yesdok,positif
7101,yesdok,semua dokternya baik banget,positif
7102,yesdok,Makasih yes dok sangat membantu,positif
7103,yesdok,Sangat bagus dan membantu,positif
7104,yesdok,Nice apps ..bisa konsul online 😊,positif
7105,yesdok,Aplikasinya sangat bermanfaat,positif
7106,yesdok,"Sigap, 24 jam bisa konsultasi online! Jadi makin santai",positif
7107,yesdok,"YesDok memang sangat membantu saya,terimakasih YesDok",positif
7108,yesdok,layanan yesdok banget nih,positif
7109,yesdok,saya kasih bintang 5 karna apk ini sangat membantu,positif
7110,yesdok,"Gue suka aplikasinya, bagus banget",positif
7111,yesdok,"Lebih mudah utk dftar konsultasi dengan dokter,",positif
7112,yesdok,"Aplikasinya sangat membantu, saya suka 🙏",positif
7113,yesdok,aplikasi yang sangat membantu,positif
7114,yesdok,Pelayanan dokter dan obat aplikasi Yesdok udah mirip rumah sakit kekinian,positif
7115,yesdok,Aplikasi yang sangat bermanfaat 😊,positif
7116,yesdok,Sangat ramah docternya,positif
7117,yesdok,Konsultasi jadi menyenangkan... terimakasih yesdok,positif
7118,yesdok,aplikasi ini sangat membantu,positif
7119,yesdok,dokter disini selalu terbaik deh,positif
7120,yesdok,Aku selalu pakai yesdok nih belakangan ini,positif
7121,yesdok,Aplikasi kesehatan terbaik,positif
7122,yesdok,aplikasi ini sangat membantu,positif
7123,yesdok,Membantu sekali aplikasi ini.. Mantaaaap..,positif
7124,yesdok,video call doang udah bisa konsul sama dokter mantep,positif
7125,yesdok,Aplikasi yang amat sangat membantu,positif
7126,yesdok,Good sangat membantu sekali,positif
7127,yesdok,Mantap banget ni aplikasi,positif
7128,yesdok,Aplikasi yang sangat bermanfaat,positif
7129,yesdok,Sangat berguna bagi saya untuk kesehatan,positif
7130,yesdok,Sangat membantu kesehatab,positif
7131,yesdok,Aplikasi ini sangat bagus,positif
7132,yesdok,Gak nyesel instal aplikasinya,positif
7133,yesdok,Sangat bagus..dan sangat membantuu,positif
7134,yesdok,Aplikasi yang bermanfaat untuk kita berkonsultasi,positif
7135,yesdok,apk yg bermanfaat ..semoga makin sukses,positif
7136,yesdok,pilihan utamaku ya yesdok bukan yang lain,positif
7137,yesdok,Aplikasinya bantu banget nih,positif
7138,yesdok,Aplikasi yang sangat bermanfaat,positif
7139,yesdok,seneng bgt pake layanan yesdok,positif
7140,yesdok,Aplikasinya keren. Nyesel ngga nyoba,positif
7141,yesdok,bintang 5 fix untuk apk ini mantul,positif
7142,yesdok,Saya sangat terbantu dengan aplikasi ini 🙏,positif
7143,yesdok,aku akan terus setia pake app yesdok nih,positif
7144,yesdok,Sangat bagus dan bermanfaat,positif
7145,yesdok,Sangat bagus dan membantu,positif
7146,yesdok,cukup konsul online aja aku udah tau deh harus gimana. makasih yesdok,positif
7147,yesdok,Mantap lah Saya suka aplikasi ini,positif
7148,yesdok,Aplikasi yang sangat bermanfaat,positif
7149,yesdok,Mantep nih dokter-dokter disini dan baik-baik bgt,positif
7150,yesdok,Solusi buat kita yang mau tanya tanya sama dokter langsung,positif
7151,yesdok,Aplikasi ini sangat membantu sekali..,positif
7152,yesdok,aplikasi ini sangat membantu,positif
7153,yesdok,"Bagus sekali aplikasinya,saya suka..",positif
7154,yesdok,sangat membantu sekali untuk saya,positif
7155,yesdok,Dokternya pada ramah ramah ya mantep mantep,positif
7156,yesdok,Apk ini sangat membantuu Thankss:) yesdok...,positif
7157,yesdok,"Sangat membantu ,terimakasih yesdok",positif
7158,yesdok,Sangat bagus dan bermanfaat,positif
7159,yesdok,Sangat memudahkan konsumen,positif
7160,yesdok,Sangat bermanfaat. Terimakasih,positif
7161,yesdok,Aplikasi yang sangat bermanfaat,positif
7162,yesdok,Keren banget nih yesdok bravo!,positif
7163,yesdok,"Bagus nih, direkomendasiin banget 😊",positif
7164,yesdok,Aplikasi yang sangat bermanfaat,positif
7165,yesdok,Wih mantap nih yesdok bisa konsultasi 24jam 👍,positif
7166,yesdok,makasih yesdok yang telah bantu saya dan keluarga,positif
7167,yesdok,aplikasi sangat bagus,positif
7168,yesdok,saya punya voucer 200k ada yg mau boleh tukar dgn pulsan 50k. ig: @lindasa__,positif
7169,yesdok,Sangat bermanfaat sekali .. nice e,positif
7170,yesdok,"Sangat membantu , terima kasih yesdok",positif
7171,yesdok,Sangat membantu saat kondisi saat ini,positif
7172,yesdok,Mantep bener dah ni aplikasi,positif
7173,yesdok,"Bisa dapat konsul gratis rekomen bgt lah,,,,makasih YesDok",positif
7174,yesdok,aplikasi sangat bagus,positif
7175,yesdok,Luarbiasa sangat membantu..,positif
7176,yesdok,Aplikasi konsultasi terbaik yang pernah saya gunakan,positif
7177,yesdok,Aplikasi ini sangat berguna dan membantu saya,positif
7178,yesdok,Aplikasi yg sangat bermanfaat bgt,positif
7179,yesdok,Mantap aplikasinya gan,positif
7180,yesdok,Ga perlu ke RS tapi bisa ketemu dokter,positif
7181,yesdok,Aplikasi yang sangat berguna bagi masyarakat,positif
7182,yesdok,aplikasi yang sangat berguna,positif
7183,yesdok,Aplikasi ini sgt membantu .smg trs mmberi manfat.,positif
7184,yesdok,Aplikasi ini membantu saya untuk kesehatan,positif
7185,yesdok,Aplikasi yg sangat membantu untuk konsultasi ke dokter 😊,positif
7186,yesdok,Applikasi sangat membantu sekali 🙏,positif
7187,yesdok,Bagus banget dan ngebantu,positif
7188,yesdok,Aplikasi Bagus dan bermanfaat,positif
7189,yesdok,";?Ñ,_😣😏😏 😣;- ,!X",netral
7190,yesdok,Sangat bagus dan membantu,positif
7191,yesdok,Sangat membantu kebutuhan saya,positif
7192,yesdok,appsnya keren abis ini,positif
7193,yesdok,Sangat membantu terimakasih,positif
7194,yesdok,Sangat bagus dan bermanfaat,positif
7195,yesdok,Aplikasi yang sangat bermanfaat,positif
7196,yesdok,Aplikasi yang sangat bermanfaat,positif
7197,yesdok,Apknya bagus dan berguna,positif
7198,yesdok,sangat membantu dan berguna,positif
7199,yesdok,yang mau vocher yesdok 100k bisa dm ke ig saya @_rendi23 di tuker sama pulsa aja,positif
7200,yesdok,tinggal video call aja deh gampang skrg ketemu dokter online,positif
7201,yesdok,"Menarik banget ,bisa consultasi dengan dokter lewat Vidio call",positif
7202,yesdok,Bagus banget saat butuh dokter tinggal tanya,positif
7203,yesdok,3 dlu,netral
7204,yesdok,"Kerennnn, dokter nya profesional !!!!",positif
7205,yesdok,Yesdok akan selalu ada di hati aku.ga kemana mana,positif
7206,yesdok,Aplikasi ini berguna untuk masyarakat yang ingin bertanya/berkonsultasi mengenai penyakit/keluhan yang diidap kepada dokter melalui online,positif
7207,yesdok,Sangat memuaskan hasil nya,positif
7208,yesdok,"Aplikasi berguna untuk sesama ,",positif
7209,yesdok,Aplikasi memudahkan banyak orang berkonsultasi,positif
7210,yesdok,Video call sama dokter ga perlu antri,positif
7211,yesdok,Aplikasinya keren banget👍,positif
7212,yesdok,Senang sekali dengan aplikasi ini. Bisa konsultasi live dengan dokter.,positif
7213,yesdok,"Sangat bagus, dan bermanfaat...",positif
7214,yesdok,we instal app ni karna mbk sopek,netral
7215,yesdok,Aplikasi yang bermanfaat untuk keluarga sya... Tengkyu yesdok,positif
7216,yesdok,Aplikasi yang sangat bermanfaat,positif
7217,yesdok,Aplikasi ini sangat membantu. Terima kasih,positif
7218,yesdok,"Semoga bermanfaat bagi saya dan keluarga saya,, terima kasih yesdok.",positif
7219,yesdok,saya senang sekali dengan aplikasi ini,positif
7220,yesdok,Aplikasi yang membuat hidup sehat,positif
7221,yesdok,Kalau mau kirim hadiah itu maksudnya gmna ya??,positif
7222,yesdok,Aplikasi Bermanfaat dan Bagus,positif
7223,yesdok,Berguna banget aplikasinya. Saya sangat suka 👍,positif
7224,yesdok,Haloo teman semua. Ingin hidup sehat dan biaya konsultasi murah. Ayo install yesdok sekarang. Dannn jangan lupa masukkan kode RIKIR8U ke kode udangan kalian. Agar dapat 25K free konsultasi. 😊😊😊,positif
7225,yesdok,Aplikasinya sangat membantu.,positif
7226,yesdok,Aplikasi sangat membantu skali,positif
7227,yesdok,skrg ketemu dokter tinggal via online aja gampang,positif
7228,yesdok,"Konsultasi gratis dari dokter-dokter handal, biruan download aplikasi ini",positif
7229,yesdok,Aps bermanfaat utk tanya2 seputar kesehatan..,positif
7230,yesdok,bagus banget mantap,positif
7231,yesdok,Sangat bagus dan membantu,positif
7232,yesdok,Aplikasi yang sangat keren,positif
7233,yesdok,Semoga bisa menjadi pelayanan masyarakat yang terbaik dan sukses,positif
7234,yesdok,buat yg mau download yesdok aku punya kode voucher 200rb sampe 28 februari tak kasih kodenya cuma 100k aja bisa dinego dm aja @domoomomo,positif
7235,yesdok,"Bagus, mambantu, Dan terpercaya.",positif
7236,yesdok,Rekomendasi banget buat yang butuh info/mau konsul cepet tentang Kesehatan,positif
7237,yesdok,"Ini aplikasi yang sangat membantu keluarga dirumah, sebelum ngambil tindakan bisa konsultasi di aplikasi ini.",positif
7238,yesdok,Bagi saya aplikasi ini sangat bagus,positif
7239,yesdok,Sangan bagus tidak ribet,positif
7240,yesdok,aku butuh obat dan cepet bgt dapetnya,positif
7241,yesdok,Aplikasi baru buat konsultasi dokter dapet gratisan,positif
7242,yesdok,Aplikasinya bermanfaat sekali buat umum,positif
7243,yesdok,Yesdok mantep! Bisa konsul tanpa harus pergi keluar rumah,positif
7244,yesdok,sekarang mau konsultasi dokter jadi cepet bgt,positif
7245,yesdok,"MANTUL bgt nich apk,rekomen bgt pokoknya....",positif
7246,yesdok,Aplikasi ini sangat membantu sekali..,positif
7247,yesdok,tanpa perlu ke RS bisa langsung ketemu dokter deh,positif
7248,yesdok,Aplikasi bagus yang bermanfaat,positif
7249,yesdok,buat yang baru mau download aku punya voucher yesdok 200 ribu minta kodenya yuk 100k nego cuma sampe 8 Februari aja di aku lewat dm ig @tamamazayy 🤗,positif
7250,yesdok,Aplikasi nya sangat bagus,positif
7251,yesdok,Sangat bagus dan bermanfaat,positif
7252,yesdok,Udah beberapa kali coba gapernah kecewah,positif
7253,yesdok,"saya punya voucher 200rb tukar ama 50rb pulsa aja ,yg minat dm @rafif.mp",positif
7254,yesdok,"Aplikasi ini sangat membantu saya, terimakasih",positif
7255,yesdok,Aplikasi yang sangat membantu..,positif
7256,yesdok,Aplikasi yang sangat bagus buat saya,positif
7257,yesdok,Sangat bagus dan bermanfaat,positif
7258,yesdok,aku butuh obat dan cepet bgt dapetnya,positif
7259,yesdok,Aplikasi yang sangat bermanfaat,positif
7260,yesdok,yesdok selalu di hati aku ga kemana mana,positif
7261,yesdok,Aplikasi yang Sangat membantu,positif
7262,yesdok,pelayanan yang dikasih juara bgt,positif
7263,yesdok,dokternya ramah dan baik,positif
7264,yesdok,Aplikasi ini sangat bermanfaat,positif
7265,yesdok,wow apk ini membantu sekali,positif
7266,yesdok,Saya ada voucher yesdok 200k Jika ada yg minat DM aja ya di IG @vitaaaa1204,positif
7267,yesdok,Sangat membantu terima kasih,positif
7268,yesdok,"Bismilah semoga bisa membantu permasalahan yg ada di kehidupan sehari hari , aammiinn",positif
7269,yesdok,Membantu sekali applikasinya 👍🏻,positif
7270,yesdok,Sangat bagus dan bermanfaat,positif
7271,yesdok,Aplikasi yang bermanfaat bagi semua orang,positif
7272,yesdok,Mahal ya?,netral
7273,yesdok,Sangat membantu:),positif
7274,yesdok,Mantap dan bagus,positif
7275,yesdok,Yesdok alhamdulillah sangat bermanfaat banget,positif
7276,yesdok,dari rumah aja bisa nih konsultasi langsung sama dokter terpercaya,positif
7277,yesdok,Aplikasi yg membantu anak kos,positif
7278,yesdok,aku ada voucher 100rb mau aku jual beli aja 30rb bayar pakai pulsa juga gpp dm aja ya @iin_donesia,positif
7279,yesdok,aplikasi ini sangat membantu,positif
7280,yesdok,Wuuuih mantap bsa video call lngsng sama dokternya,positif
7281,yesdok,Konsultasi videonya sangat lancar,positif
7282,yesdok,"Baru nyoba bikin kaget, langsung bayar 25 ribu..",negatif
7283,yesdok,mantep nih emang abis konsultasi dokter online di yesdok 👍,positif
7284,yesdok,aplikasinya cukup membantu😘😘😘💛🦄🌈✨🌼🌿,positif
7285,yesdok,Membantu dan memuaskan,positif
7286,yesdok,Ini enak kalau buat konsultasi ke dokter langsung...,positif
7287,yesdok,Bermanfaat banget bisa membantu .,positif
7288,yesdok,APLIKASI YANG KEREN BANGET!!!,positif
7289,yesdok,Mantap bener nih aplikasi,positif
7290,yesdok,Apapun keluhannya YesDok lah solusi utamanya. Dokter dari YesDok dijamin profesional dan terpercaya yaa Moms,positif
7291,yesdok,Ini apk sangat manfaat sekali bro,positif
7292,yesdok,Aplikasinya sangat bermanfaat,positif
7293,yesdok,Bagus untuk konsultasi kesehatan,positif
7294,yesdok,"saya ada vocher 200k bisa ganti pulsa 50k siapa mau hubungi aja IG Ida__rebekka ,fb ida rebekka secepatnya .Trim's",positif
7295,yesdok,Aplikasinya sangat bermanfaat,positif
7296,yesdok,aplikasi Yang sangat berguna,positif
7297,yesdok,Aplikasi yang membantu Terima kasih,positif
7298,yesdok,"Aplikasi yang berguna, terimakasih",positif
7299,yesdok,konsul ke dokter skrg jadi berasa mudah banget,positif
7300,yesdok,Aplikasi yang baguss banget...,positif
7301,yesdok,Saya suka aplikasi ini membantu saya banget,positif
7302,yesdok,Mantappp aplikasi sangat berguna 👍👍👍👍👍,positif
7303,yesdok,Sehat terus yuk!!!!!❤️,positif
7304,yesdok,Sangat membantu dikala kondisi darurat,positif
7305,yesdok,"Sangat berguna sekaliii,..terimaksih,..",positif
7306,yesdok,Karena tugas ditolak jadi saya ambil lagi bintangnya ....,negatif
7307,yesdok,Lega dapat jawaban memuaskan dari dokter disini. Terima kasih,positif
7308,yesdok,Ga perlu antri tp bisa konsul dokter,positif
7309,yesdok,Aplikasi sangat membantu sekali,positif
7310,yesdok,Dokternya lengkap..penjelasannya juga enak..makasih yesdok,positif
7311,yesdok,"Terimakasih yesdok,sungguh sangat membantu",positif
7312,yesdok,disini mudah bgt untuk booking janji sama dokter,positif
7313,yesdok,"Applikasi yg sngat membantu ubtuk konsultasi kesehatan,terimakasih yesdok👍",positif
7314,yesdok,Cukup video call udah kelar deh konsultasi,positif
7315,yesdok,"Mantaap cari solusi kesehatan di yesdok , terima kasih yesdok",positif
7316,yesdok,Sukses terusss yes dok sangat berguna buat masyarakat,positif
7317,yesdok,"Saya punya voucher 200rb dr Shopee, yang minat bisa dm ig saya @hanacha12_do trimss",positif
7318,yesdok,Aplikasi yg sangat berguna 💊👩‍⚕️👍,positif
7319,yesdok,yesdok emang juaranya kalo buat konsultasi online,positif
7320,yesdok,Sangat membantu aplikasi ini,positif
7321,yesdok,aplikasi yang sangat membantu,positif
7322,yesdok,aplikasi ini sangan membantu buat saya,positif
7323,yesdok,Aplikasi ini sangat berguna sekali,positif
7324,yesdok,Aplikasi ini sangat bagus,positif
7325,yesdok,sehat itu mahal ayo pake yesdok untuk cek,positif
7326,yesdok,Memudahkan untuk berkonsultasi kesehatan.,positif
7327,yesdok,Bagus dan bermanfaat,positif
7328,yesdok,Ini saya ada voucer 200 rb untuk konsultan di yesdok barang kali minat bisa melalui ig saya ya @pesekkkhhh_95,positif
7329,yesdok,Aplikasi mantap bagus,positif
7330,yesdok,Pake yesdok skrg makin sering mantep makasih yesdok,positif
7331,yesdok,Aplikasi ini sangat membantu sekali,positif
7332,yesdok,Apk yg sangat bermanfaat sekali.....,positif
7333,yesdok,Aplikasi yang sangat membantu. Saya suka,positif
7334,yesdok,video call sama dokter bisa dimana aja,positif
7335,yesdok,Sangat bagus dan berguna,positif
7336,yesdok,Aplikasinya sangat bermanfaat,positif
7337,yesdok,Mantap. Langsung install aja..,positif
7338,yesdok,berguna untuk mengetahui kesehatan,positif
7339,yesdok,Aplikasi nya bagus banget,positif
7340,yesdok,Sangat bagus dan bermanfaat 👍,positif
7341,yesdok,Aplikasi yang sangat berguna!,positif
7342,yesdok,Konsultasi dengan dokter lebih cepat,positif
7343,yesdok,Aplikasi yang sangat berguna bagi saya..,positif
7344,yesdok,konsultasi dengan dokter lebih mudah,positif
7345,yesdok,Aplikasi nya sangat menolong sekali,positif
7346,yesdok,Aplikasi yang sangat bagus,positif
7347,yesdok,"Mantap aplikasi , keren",positif
7348,yesdok,Aplikasi yang membantu good,positif
7349,yesdok,Aplikasi yg bagus dan bermanfaat,positif
7350,yesdok,Aplikasi Sangat membantu,positif
7351,yesdok,Sangat membantu sekali..terimakasih yesdok,positif
7352,yesdok,"Mantap , bisa konsultasi setiap saat",positif
7353,yesdok,Apk yesdok sangat membantu masyarakan d bidang kesehatan,positif
7354,yesdok,Aku suka berkonsultasi dengan dokter jarak jauh😍,positif
7355,yesdok,gaakan nyesel deh pake aplikasi yesdok ini,positif
7356,yesdok,Aplikasi ini membantu saya untuk mengetahui masalah saya,positif
7357,yesdok,emg juara bgt nih apps yesdok ini,positif
7358,yesdok,Semoga bisa membantu konsultasi kesehatan,positif
7359,yesdok,Aplikasi ini sangat bermanfaat 👍,positif
7360,yesdok,Aplikasi ini sangat bermanfaat,positif
7361,yesdok,Bagus banget aplikasi nya,positif
7362,yesdok,cukup video call udah bisa konsul sama dokter,positif
7363,yesdok,Semakin mudah untuk berkonsultasi dengan dokter,positif
7364,yesdok,tinggal video call aja deh gampang skrng ketemu dokter',positif
7365,yesdok,Aplikasi yang sangat bagus,positif
7366,yesdok,Bagus dan bermanfaat,positif
7367,yesdok,belom kecewa gunain yesdok selama ini,positif
7368,yesdok,ini baru aplikasi kesehatan mantap,positif
7369,yesdok,Wahhh saya bisa konsultasi 24jam sangat menarik 😍😍😍,positif
7370,yesdok,Aplikasi nya sangat bagus,positif
7371,yesdok,respon yg sangat baik dari pihak dokter 👍,positif
7372,yesdok,Simple tidak ribet,positif
7373,yesdok,Aplikasi ini sangat bermanfaat,positif
7374,yesdok,terkesima bgt sama pelayanannya,positif
7375,yesdok,saya senang sekali dengan aplikasi ini,positif
7376,yesdok,Ada nih vocher 200rb di yesdok. Mau ig aja fernando eggy04,positif
7377,yesdok,Terimakasih yesdok saya suka app in,positif
7378,yesdok,Terima kasih sangat membantu sekali,positif
7379,yesdok,aplikasi sangat membantu,positif
7380,yesdok,Ayo netizen download yesdok sekarang juga,positif
7381,yesdok,Mudah digunakan.. Trimakasih yesdok,positif
7382,yesdok,Sangat bagus dan bermanfaat,positif
7383,yesdok,Aplikasi recommended untuk konsultasi,positif
7384,yesdok,bulan lalu takut mau ke dokter karena masih zona hitam. sekarang lega bisa konsultasi online dengan dokter di YesDok,positif
7385,yesdok,bintang 5 fix untuk apk ini,positif
7386,yesdok,Konsultasi mudah dengan aplikasi yesdok,positif
7387,yesdok,Aplikasi recomended bisa konsul sama dokter spesial 24jam,positif
7388,yesdok,Sangat membantu.. terimakasih,positif
7389,yesdok,sangat membantu banget😍,positif
7390,yesdok,Mantul.... Bisa membantu hidup sehat,positif
7391,yesdok,Yesdok aplikasi yang siap melayani konsultasi 24 Jam,positif
7392,yesdok,Cepetnya mantep abis untuk beli obat,positif
7393,yesdok,Aplikasi yang sangat membantu,positif
7394,yesdok,Mohon ditingkatkan lagi ya.. all good,positif
7395,yesdok,God job,positif
7396,yesdok,mantaappppssss sangat membantu,positif
7397,yesdok,Sangat membantu sekali. Terima kasih,positif
7398,yesdok,yesdok ini bener bener juara banget,positif
7399,yesdok,dokternya ramah banget ya,positif
7400,yesdok,Aplikasi yang sangat bagus,positif
7401,yesdok,Dokter disini bagus semua gak kaleng-kaleng,positif
7402,yesdok,aku ada voucher 100k dari yesdok nanti kalau mau diganti pulsa aja dm ke @ridwan9776,positif
7403,yesdok,skrg ketemu dokter tinggal via online aja gampang,positif
7404,yesdok,mantap aplikasinya min lanjutkan,positif
7405,yesdok,fix bgt aku bakalan pake apps ini terus',positif
7406,yesdok,Ayo netizen download yesdok skrg juga,positif
7407,yesdok,Bagus dan bermanfaat,positif
7408,yesdok,Bagus dan bermanfaat,positif
7409,yesdok,Aplikasi nya sangat bagus,positif
7410,yesdok,Sangat membantu...terimaksih,positif
7411,yesdok,wow apk ini membantu banget,positif
7412,yesdok,Bagus banget aplikasi nya,positif
7413,yesdok,Bagus dan memuaskan,positif
7414,yesdok,Aplikasi terbaik saya suka saya suka,positif
7415,yesdok,makasih ya yesdok yang udah bantu,positif
7416,yesdok,Mau konsultasi dokter mudah banget tinggal buka yesdok 👍,positif
7417,yesdok,Alhamdulillah sangat membantu di masa pandemi,positif
7418,yesdok,Pokonya gak nyesel dowload aplikasi ini,positif
7419,yesdok,Aplikasi nya bagus banget,positif
7420,yesdok,aplikasi sangat membantu,positif
7421,yesdok,Sangat membantu trimakasih yesdok,positif
7422,yesdok,Aplikasi nya sangat bagus,positif
7423,yesdok,Sangat membantuu:),positif
7424,yesdok,Aplikasi untuk kesehatan,positif
7425,yesdok,Aplikasi yang sangat membantu.,positif
7426,yesdok,Bagus sekali sangat membantu,positif
7427,yesdok,Mantap... Bagus dan dapat dipercaya,positif
7428,yesdok,Aplikasi ini sangat bagus,positif
7429,yesdok,Aplikasi yang sangat bagus,positif
7430,yesdok,"Bagus, bisa konsultasi 24 jam",positif
7431,yesdok,"Aku sehat sejahtera, aplikasi yang menyehatkan",positif
7432,yesdok,Aplikasi yang sangat bagus,positif
7433,yesdok,Keren aplikasi ini ....dokternya sabar,positif
7434,yesdok,Aplikasi yang memudahkan saya untuk konsultasi ke dokter secara online,positif
7435,yesdok,layanannya juara banget brooo,positif
7436,yesdok,baik baik bgt loh ini dokternya disini,positif
7437,yesdok,Aplikasinya sangat membantu bagi saya,positif
7438,yesdok,Aplikasi ini sangat membantu sekali,positif
7439,yesdok,Wow Aplikasi ini sangat membantu saya,positif
7440,yesdok,Terpercaya abis nih dokter dokter disini terjamin banget,positif
7441,yesdok,Sangat membantu... Thanks,positif
7442,yesdok,Aplikasi yang sangat membantu,positif
7443,yesdok,Yang mau konsultasi kesehatan ke yesdok aja.. pelayanan 24 jam mantab toh..,positif
7444,yesdok,Sangat membantu!!,positif
7445,yesdok,Aplikasi nya bagus banget,positif
7446,yesdok,saya suka karna sangat berguna sekali,positif
7447,yesdok,Keren ni dokter nye 24 jam buat konsultasi,positif
7448,yesdok,Aplikasi yang sangat membantu,positif
7449,yesdok,Mantap sangat membantu terima kasih YesDok 😁,positif
7450,yesdok,Aplikasi yang sangat membantu,positif
7451,yesdok,Bagus dan berguna banget,positif
7452,yesdok,Sekarang bisa konsultasi ke dokter dengan sangat mudah.,positif
7453,yesdok,Indonesia sangat senang memiliki yesdok. makasih ya yesdok,positif
7454,yesdok,Sangat membantu di kala pandemi,positif
7455,yesdok,dari rumah aja bisa nih tanya tanya langsung,positif
7456,yesdok,Aplikasi nya sangat bagus,positif
7457,yesdok,Aplikasi ini emang bagus,positif
7458,yesdok,Aplikasi yang sangat membantu,positif
7459,yesdok,semoga terus maju ya untuk yesdok,positif
7460,yesdok,juara abis deh aplikasi ini,positif
7461,yesdok,skrg berasa deket bgt sama dokter dokter,positif
7462,yesdok,Aplikasinya bagus sekali,positif
7463,yesdok,Yesdok terimakasih telah memberitau tentang kesrhatan msju terus yesdok,positif
7464,yesdok,Bisa tanya tanya dong dengan dokter. Wah keren,positif
7465,yesdok,Aplikasi nya kerennn.. aku sukaaaa 😍😍,positif
7466,yesdok,Aplikasi yang membantu sekali..,positif
7467,yesdok,Memudahkan para pasien untuk berkonsultasi. Nice,positif
7468,yesdok,Aplikasi sangat bermanfaat...,positif
7469,yesdok,Aplikasi untuk konsultasi yg oke,positif
7470,yesdok,Enak banget bisa konsul tanpa ke dokter,positif
7471,yesdok,Aplikasi yang sangat bagus,positif
7472,yesdok,Mantap bgt nih aplikasi,positif
7473,yesdok,berguna aplikasinya untuk tanya ke dokter👍,positif
7474,yesdok,Bagus Dan sangat membantu,positif
7475,yesdok,24 jam on terus mantep bgt yesdok,positif
