no,telemedicine,review,label
3699,klikdokter,mantap,positif
3700,klikdokter,Mau coba dulu tapi untuk aplikasi nya uda bagus,positif
3701,klikdokter,"terimasih, saya suka aplikasix, dr. fiona terimaksih banyak 😊",positif
3702,klikdokter,terima kasih banyak atas aplikasi ini saya bisa berkonsultasi gratis dengan dokter yg saya inginkan,positif
3703,klikdokter,sangat membantu,positif
3704,klikdokter,jawaban dokter Fiona Amelia sangat membantu. terimakasih dan sukses selalu.👍👍,positif
3705,klikdokter,"sangat membantu, mudah, dan chat selalu di balas dengan cepat👍👍",positif
3706,klikdokter,Baguus,positif
3707,klikdokter,"Terima kasih kepada aplikasi ini, terutama dokter Nadia, setelah mengikuti saran beliau mengenai luka berair yg tak kunjung sembuh, ternyata setelah mengikuti saran beliau luka berair yg saya alami bisa cepat sembuh (kelihatan hasilnya) 🙏🙏",positif
3708,klikdokter,Alhamdulilah berkat klikdokter saya gk bingung lagi ini sangat membantu saya bersyukur ada yang buat ap ini,positif
3709,klikdokter,"bagus sih 24 jam ada dokter yg jawab. tapi sayangnya g bisa upload foto / harus berbayar yg g semua org paham cara pembayaran nya... semoga d depan lebih baik lagi utk foto nya, krn lebih mudah utk bantu pengobatan / vonis sakit nya...... payah lagi, udah ngetik chat kirim tp ngilang g muncul.... trus chat yg live juga ilang saat sesi udah habis, pdhl ada nama obat yg blm lupa namanya, pengen buka lg buat di beli nya",negatif
3710,klikdokter,"sangat menyenangkan menggunakan aplikasi ini,tapi kadang saya mendapatkan kendala seperti menit yg berhenti dan macet tidak bisa diklik seperti itu,tapi saya sangat menyukai aplikasi ini",positif
3711,klikdokter,sangat bermanfaat bagus sekali,positif
3712,klikdokter,cukup mmbantu.dr nya pun ramah,positif
3713,klikdokter,mohon dong jngan di kasih pulsa untuk mengirim foto,negatif
3714,klikdokter,terbantu sekali...🙏🙏,positif
3715,klikdokter,"puas dan membantu banget aplikasi ini... dokternya rama"" semua pertanyaan di jawab dengan bahasa yang bisa saya mengerti... Dr. Nabila Viera Yovita...terimakasih😊😊❤",positif
3716,klikdokter,"terimakasih. bermanfaat sekali, terutama untuk wanita karna ada kalender kesuburan dan kehamilannya. bertanya langsung dibalas😊",positif
3717,klikdokter,toppp,positif
3718,klikdokter,Aplikasi sangat bagus,positif
3719,klikdokter,"dokter x gk.lengkap , pdahal mendukung sih apk x ini hanya saja dokter kurang lengkap",negatif
3720,klikdokter,Sangat membantu sekali,positif
3721,klikdokter,Mantap....,positif
3722,klikdokter,Ap ini bagus,positif
3723,klikdokter,Mantap,positif
3724,klikdokter,Sangat membantu disaat darurat,positif
3725,klikdokter,"Aplikasinya sangat bagus,, usahakan supaya yang bertanya cepat dapat jawabannya.. Tidak menunggu² seperti saya...",positif
3726,klikdokter,"Aplikasi ini sangat membantu saya ,trima kasih 😊🙏🙏🙏",positif
3727,klikdokter,Aplikasi bagus.. Akan tetapi setiap shesi pertanyaan yg saya ajukan..jawabanya kurang memuaskan...dan kurang detail...,negatif
3728,klikdokter,Dr. Nadia octavia sangat ramah,positif
3729,klikdokter,"Kenapa setiap saya mengajukan pertanyaan selalu jawabannya menyarankan untuk pergi ke dokter,,semua orang juga tau yang disini kan dokter juga..kalau harus pergi ke dokter, apa guna nya aplikasi ini dibuat gak membantu sama sekali",negatif
3730,klikdokter,terimakasih sebelum telah balas cht ny tp jawaban ny muter muter terus ujung ny suruh konsul k dokter ny yg jawab pertanyaan dokter bkn y nanya k dokter tp suruh k dokter lg,negatif
3731,klikdokter,Saya mau tanya tanya dulu,positif
3732,klikdokter,Semoga bermanfaat,netral
3733,klikdokter,"Ga pernah di verifikasi akun saya ,kecewa",negatif
3734,klikdokter,Mantaap,positif
3735,klikdokter,Sangat bermanfaat sekali,positif
3736,klikdokter,"Begitu bermanfaat. Disaat emergency baik di gunakan aplikasi ini,namun kelebihan nya yakni masih menunggu lama di dalam proses tanya-jawab secara Live. Terima-kasih. Berharap bisa di upgrade yg terbaik lagi.Dan juga lebih di publikasikan agar supaya Masyarakat umum dapat menemukan aplikasi ini di branda AppStore. Salam.Yudi Novianto Padang ""Pelayaran Indonesia""",positif
3737,klikdokter,Ok banget ne,positif
3738,klikdokter,Aplikasi yg sangat membantu .. 24 Jam Dokter standby .. Terima Kasih banyak saran dan info nya,positif
3739,klikdokter,Terima kasih ya dokter atas penjelasan dan sarangnya sangat membantu sekali 🙏,positif
3740,klikdokter,Bagus,positif
3741,klikdokter,Yes,positif
3742,klikdokter,alhamdulillah..bisa konsultasi di luar jadwal kontrol rs,positif
3743,klikdokter,Tidak bagus,negatif
3744,klikdokter,Sangat membantu.,positif
3745,klikdokter,Makasih,positif
3746,klikdokter,Goodjob yg punya app ini,positif
3747,klikdokter,Jangan gak download,positif
3748,klikdokter,👍👍👍👍👍,positif
3749,klikdokter,Enak konsul nya sukses terus ya,positif
3750,klikdokter,baik buat konsultasi kesehatan,positif
3751,klikdokter,Apk ini sangat membantu,positif
3752,klikdokter,Bgs,positif
3753,klikdokter,Dokter yang ramah dan cepat. Memberikan saran terbaik.. Terima kasih..,positif
3754,klikdokter,Aplikasi yg sangat amat membantu...thanks yg buat aplikasi ini bisa membantu semua orng untuk berkonsultasi😉😉😉,positif
3755,klikdokter,Terimakasih,positif
3756,klikdokter,I like,positif
3757,klikdokter,Membantu mendapatkan informasi kesehatan,positif
3758,klikdokter,Keren,positif
3759,klikdokter,"aplikasinya bagus saya suka, tapi tolong diperbarui untuk chat dokter bisa kirim gambar tanpa biaya, agar mempermudah diagnosa jika melihat keadaan langsung",negatif
3760,klikdokter,Lihat dulu klw oke tambh lgi,netral
3761,klikdokter,Great,positif
3762,klikdokter,baru saya Download appnya.,positif
3763,klikdokter,Bagus sangat membatu Dangan informasi kesehatannya,positif
3764,klikdokter,Puas,positif
3765,klikdokter,Bagus sekali info kesehatan nya.sangat membantu sekali,positif
3766,klikdokter,Bagus nih...,positif
3767,klikdokter,Super,positif
3768,klikdokter,"Bagus, dan bisa jadi rujukan",positif
3769,klikdokter,Bermafaat bagi kesehatan saya,positif
3770,klikdokter,Oke,positif
3771,klikdokter,Dokter nya ramah2,positif
3772,klikdokter,Sangat membantu,positif
3773,klikdokter,Suka banget,positif
3774,klikdokter,"Bermanfaat sekali,..jadi tau info tentang kesehatan.",positif
3775,klikdokter,Sebenarnya suka dengan aplikasi ini. Tapi dokternya terlalu galak. Saya sebagai org awam wajar kalau bertanya eh malah lgsung di akhiri . Saya copot saja kecewa,negatif
3776,klikdokter,bagusan versi yg lawas... untuk yg versi baru respon lamaa kadang blzan g bisa trkirim,negatif
3777,klikdokter,Respon cepat dan info bermanfaat,positif
3778,klikdokter,terima kasih,positif
3779,klikdokter,dokter nya ditanya kok malah nanya balik sih.. bukannya ngasih solusi yang baik .. pokoknya 👎,negatif
3780,klikdokter,Saya senang bertanya dgn dok mengenai penyakit,positif
3781,klikdokter,sangat bermanfaat,positif
3782,klikdokter,Good,positif
3783,klikdokter,"Bagus, sangat membantu",positif
3784,klikdokter,Terimah kasih aplikasi bermanfaat Bagi saya,positif
3785,klikdokter,Sangat bermanfaat,positif
3786,klikdokter,"Dokternya ramah, respon cepat, menjawab dg baik, sabar dan mudah dimengerti [paling tidak bagi saya 😊]. Senang ada aplikasi ini bisa tanya"" dulu sblm mmg harus ke dokter. Semoga sukses slalu dan lbh maju lagi. 🙏",positif
3787,klikdokter,Bagus sangat membantu,positif
3788,klikdokter,Layanan yang baik bagi masyarakat,positif
3789,klikdokter,Good,positif
3790,klikdokter,sing kasih aja bintang full yg buat apk mah capek wkwk,positif
3791,klikdokter,Sangat membantu karena 24 jam. Sakit biasa saya rasa malam. Mungkin karena pagi kerja biasa ga terasa. Jadi layanan 24 jam sangat membantu. Hanya dokter jaga malam baiknya ditambah. Karena pernah saya chat malam 10 menit tidak di balas mungkin karena melayani pasien lain. Namun untuk keseluruhah terima kasih banyak sudah online 24 jam,positif
3792,klikdokter,"Aplikasi ini sangat bermanfaat bisa konsultasi langsung dgn dokter,dokternya ramah jawab pertanyaan jg gak lama,makasih klik dokter",positif
3793,klikdokter,"semoga aplikasi ini bermanfaat bagi kita semua, dan para dokter nya tidak bosan menjawab pertanyaan pertanyaan dari kami semua...",netral
3794,klikdokter,Sangat menbantu sekali,positif
3795,klikdokter,Bermanfaat,positif
3796,klikdokter,Mudah2n ini membantu saya,positif
3797,klikdokter,😍😍😍😍,positif
3798,klikdokter,Sangat membantu,positif
3799,klikdokter,terima kasih dokternya ramah ramah,positif
3800,klikdokter,BAGUS SEKALI,positif
3801,klikdokter,Cukup membantu saya,positif
3802,klikdokter,Dengan adanya aplikasi ini saya bisa konsultasi tentang kesehatan saya,positif
3803,klikdokter,Aplikasi ini sangat bermanfaat trutma bagi saya,positif
3804,klikdokter,Sangat membantu dan manfaat,positif
3805,klikdokter,Bagus sekali... sangat membantu sekali.......,positif
3806,klikdokter,Aplikasibagus,positif
3807,klikdokter,Membatu sekali dan simpel,positif
3808,klikdokter,👌,positif
3809,klikdokter,"Terima kasih, sangat bermanfaat",positif
3810,klikdokter,Good,positif
3811,klikdokter,Chat kok bisa hilang yg chat lain gak,negatif
3812,klikdokter,Aplikasi yang sangat membantu.terimakasih,positif
3813,klikdokter,Saya puas dgn aplikasi ini,positif
3814,klikdokter,Saya sangat suka aplikasi ini smga ke depannya bisa jauh lebih baik lagi ya & krna saya sangat suka & aplikasinya juga pantas saya kasih bintang 5 & jika ada saya mau kasih bintang 100 Aplikasi ini sangat membantu,positif
3815,klikdokter,"Ini aplikasi kesehatan terbaik yang pernah ada,dan untuk tambahan tolong jg di tambah dokter psikologi.terima kasih dan sukses selalu",positif
3816,klikdokter,Sangat bagus aplikasi ini.. Mantap.. Lanjutkan,positif
3817,klikdokter,Sehat itu tdk ternilai harganya,positif
3818,klikdokter,"Aplikasinya bagus, sangat memberikan pengetahuan mengenai hal medis, namun sebaiknya setiap deskripsi obat dan penyakit dicantumkan sumber yang valid 😊",netral
3819,klikdokter,Bagus,positif
3820,klikdokter,Aplikasi ini membantu sy mengetahui penyakit yg sy alami,positif
3821,klikdokter,Dokter2nya bener2 ga respon ya ini udah ke dua kalinya ada notif chat live dengan dokter kandungan dll tp giliran di chat dokternya ga respon sama sekali sampe sesi chat habis Tolong ya buat dokter Bram Pradipta dan dokter Adeline Jaclyn kl ga niat chat live ga usah chat live cm bikin kecewa orang aja Buat adminnya tolong di tindak dokter2 yg seperti ini biar jera dan lebih respon lg sama pasien,negatif
3822,klikdokter,"Terimakasih atas pelayanan yg di berikan, dan berkenan menjawab pertanyaan yg sy ajukan tentang kesehatan & permasalahan pd kesehatan. semoga kedepannya makin baik & membantu. Sy suka Live chat nya 😍 semoga semua dokternya sama berkenan menjawab atas semua pertanyaan.",positif
3823,klikdokter,Sangat membantu sekali ..,positif
3824,klikdokter,Gak sukanya pas dapet dokter yg di chat tp ga di bales2 suka kesel sndiri kyk ngimong sama bot,positif
3825,klikdokter,belajar,positif
3826,klikdokter,Aplikasi yang luar biasa,positif
3827,klikdokter,Kalau bisa yah kamu gabung saja di sini ..,positif
3828,klikdokter,Sangat bermanfaat.. 👍🏻 Bs konsultasi dulu dsni sblum pergi k fasilitas kesehatan..,positif
3829,klikdokter,Sangat bermanfaat utk menambah wawasan kita tentang kesehatan,positif
3830,klikdokter,Bagus,positif
3831,klikdokter,Kalu bagus aku tambah bintang,netral
3832,klikdokter,Saya sangat senang tanya jawab sama dokter dan rama tau ttg penyakit smua yg darita smua orang kalau mau dowaland aja pasti senang somoga suskses y,positif
3833,klikdokter,"Sebaiknya para dokter dalam merespon dan kembali bertanya pada para penderita sakit, lebih detail contohnya berapa umur bapak/ibu, sudah berapa lama menderita sakit",netral
3834,klikdokter,Okeh deh,positif
3835,klikdokter,Baik,positif
3836,klikdokter,Puas,positif
3837,klikdokter,Mantaap,positif
3838,klikdokter,kadang jawabannya terlalu umum,negatif
3839,klikdokter,Membantu saat kondisi mendesak,positif
3840,klikdokter,Sangat membantu,positif
3841,klikdokter,Sangat membantu,positif
3842,klikdokter,Cukup memuaskan,positif
3843,klikdokter,Sangat bagus,positif
3844,klikdokter,Bagus untuk mau konsul sebelum ke dokter bayar,positif
3845,klikdokter,Good,positif
3846,klikdokter,Bagus untuk sharing sharing dengan dokter,positif
3847,klikdokter,"Sangat membantu, responnya cepat",positif
3848,klikdokter,Sangat membantu dan bermanfaat sekali,positif
3849,klikdokter,Good,positif
3850,klikdokter,suka sekali..,positif
3851,klikdokter,"Kdg heran kok jwbn tiap doktr sama y dn seolah ud tw masalah ny jd ragu ini asli doktr g sih apa cm org biasa nyamar gt, kecewa sih krn ada doktr yg blg saat aq ajukan pertanyaan, dy mlh jwb ny sy cm iseng j tny dn pk app ini 😆, apakah attitide doktr sperti itu? Qt tanya krn qt butuh bkn iseng 😂",negatif
3852,klikdokter,Sebenernya bagus dan membantu Cuman chat sering otomatis hilang Tolong diperbaiki,negatif
3853,klikdokter,Terinspirasi 👍🙏😁,positif
3854,klikdokter,Di ok in aja,netral
3855,klikdokter,Sesi chat nya cuma 30 menit..belum juga dijawab waktu nya udah habis. Sebelll,negatif
3856,klikdokter,Sangat membantu,positif
3857,klikdokter,"Semoga bisa bermanfaat untuk semua orang,kalo bisa saat chat dg dokter yg online bisa lebih lama lg durasi nya karna saat menunggu jawaban sering blm djawab durasi nya sdh habis",positif
3858,klikdokter,Bagus sangat bermanfaat,positif
3859,klikdokter,"Jelek,berarti cm hoax",negatif
3860,klikdokter,Aplikasi ini sangat membantu,positif
3861,klikdokter,pokok nya gak bakalan nyesel deh,positif
3862,klikdokter,App ter the best❤❤❤,positif
3863,klikdokter,Sangat bermanfaat.,positif
3864,klikdokter,Banyak informasi yang didapat dalam masalah kesehatan,positif
3865,klikdokter,Bagus sekali aplikasinya bisa tau info kesehatan,positif
3866,klikdokter,"Terima Kasih Klik dokter, dengan adanya aplikasi ini saya dpt berkonsultasi masalah kesehatan kapanpun waktunya, live chat dg dokternya pun ramah",positif
3867,klikdokter,Semoga ada manfaat nya bagi kami,netral
3868,klikdokter,Di coba dulu ya,netral
3869,klikdokter,Trimakasih. aplikasi ini sangat membantu.,positif
3870,klikdokter,Konsultasi menjadi lebih mudah,positif
3871,klikdokter,Semoga pada sehat-sehat semua nya dokter2 yg tugas di klik dokter ini yaa... 😊,positif
3872,klikdokter,Chat loading nya kok kembali lagi,negatif
3873,klikdokter,Seneng bngt bisa memakai aplikAsi ini😊trimakasih dr. Leonita Ariesti Putri,positif
3874,klikdokter,Aplikasi oke... Bisa mmbantu 👍👍👍👍 💟it,positif
3875,klikdokter,"Cuma bisa 3 kali doank, sesudah itu ngga bisa lagi live chat nya",negatif
3876,klikdokter,Lebih membantu,positif
3877,klikdokter,Artikeknya bagus dan bermanfaat,positif
3878,klikdokter,tp terkadang ada dokter yg jwbnya lama dan kdg tiba2 pindah chat sm dokter yg lain..,positif
3879,klikdokter,Is the best,positif
3880,klikdokter,"100% free, Terimakasih klik dokter semoga ilmu.nya bertambah dan berkah, amin.....",positif
3881,klikdokter,Baru instal mau coba dulu,netral
3882,klikdokter,"Ga bisa chat, penipu",negatif
3883,klikdokter,"Karna ada amplikasi ini, aku jadi sangat mudah ngecek kesehatan aku",positif
3884,klikdokter,Coba dulu,netral
3885,klikdokter,"Terimakasih dokter fiona, sudah membantu saya dlm program dietnya. Saya akan menjalankan saran dr dokter.",positif
3886,klikdokter,Sangat membantu dan rama sekali dokternya...,positif
3887,klikdokter,Bagus banget aplikasi ini,positif
3888,klikdokter,"Mdh2an oke,cb dl nih..",netral
3889,klikdokter,Kalau bisa info obat obatan,netral
3890,klikdokter,Sangat menuaskan,positif
3891,klikdokter,sangat membantu banget,positif
3892,klikdokter,Trimakasih,positif
3893,klikdokter,kerenn,positif
3894,klikdokter,GA bisa bisa,negatif
3895,klikdokter,Good,positif
3896,klikdokter,Bagus !,positif
3897,klikdokter,Sanggat membatu. Cpt responsnya dokternya,positif
3898,klikdokter,Senang bsa memakai apk ini. Saya dpat leluasa menanyakan sputar kehamilan sy beserta keluhan selama hamil,positif
3899,klikdokter,Aplikasinya sangat membantu dan ramah,positif
3900,klikdokter,Aplikasi nya sangat membantu dan saya cukup puas tentang jawaban dari dokter dokter nya ..,positif
3901,klikdokter,Sangat membantu,positif
3902,klikdokter,"Saya habis test papsmear hasilnya kesimpulan Autrophic smear artinya apa, Terima kasih🙏",positif
3903,klikdokter,"Segini dulu ya, Krn baru download, jika sdh saya gunakan n hasil memuaskan akan tambah bintang 🌟",netral
3904,klikdokter,Sangat membantu..,positif
3905,klikdokter,Susah kali pake app nya. Mw daftarnya gk bs terus..😫,negatif
3906,klikdokter,Balas bilang saya GANTENG Dong,positif
3907,klikdokter,Smoga bermanfaat....,positif
3908,klikdokter,Sangat membantu,positif
3909,klikdokter,Saya memasang aplikasi ini belum seminggu tapi saya sudah merasakan manfaatnya yang luar biasa.semoga semakin besar manfaatnya untuk semua orang dan semoga sukses selalu.,positif
3910,klikdokter,Okay,positif
3911,klikdokter,Aplikasi rekomendasi bangat untuk menyampaikan keluhan,positif
3912,klikdokter,Ok lumayan cukup membantu solusi nya,positif
3913,klikdokter,Sementara ni jadi penyimak ja dulu sipp deh pokonya.,positif
3914,klikdokter,"Dokternya lumayan memberikan solusi dengan baik, meski tidak sesuai harapan. Namun cara penyampaiannya mudah kami tangkap",positif
3915,klikdokter,Ok,positif
3916,klikdokter,Sangat bermanfaat,positif
3917,klikdokter,"Balasan sangat lama. Belum juga bahasan selesai sesi chat sudah selesai. Setiap jawaban pun ga di jelaskan sejelas"" nya.",negatif
3918,klikdokter,Dokternya tidak responsif waktunyapuj sedikit,negatif
3919,klikdokter,"sangat bermanfaat untuk orang2 yang sibuk,atau tidak berani untuk memeriksakan diri langsung ke klinil atau rumah sakit",positif
3920,klikdokter,Good,positif
3921,klikdokter,Untuk sekarang udah bagus tapi akan lebih bagus jika dokter spesalis di perbanyak,positif
3922,klikdokter,"Sorry, ini bagaimana mau dipake chat gak bisa",negatif
3923,klikdokter,"Coba dulu. lumayan lah,,,,,, Tapi tingkatkan lagi kenyamanannya menggunakn aplikasi ini.",netral
3924,klikdokter,"Kalau bisa, durasi utk konsultasinya jgn sebentar, biar semua keluhan dpt solusinya",positif
3925,klikdokter,Saya detailer farmasi aplikasi ini memang top dan membantu 👍👍👍👍,positif
3926,klikdokter,Terima kasih aplikasi ini sangat bermanfaat bagi saya.mudah2an aplikasinya akan terus menjadi aplikasi yang terbaik.☺️,positif
3927,klikdokter,Bagus,positif
3928,klikdokter,Klikdokter sangat membantu saya untuk mengetahui pnyakiy yg saya derita trimakasih banyak klikdokter.😊,positif
3929,klikdokter,Cocok,positif
3930,klikdokter,Klik dokter ini sangat cocok bila anda ada keluhan kesehatan,positif
3931,klikdokter,Bagus...,positif
3932,klikdokter,"Aplikasinya bagus memberikan konsultasi dari dokter, saya juga memakai. Tapi sayangnya jika hanya konsultasi tentang kesehatan sama saja dengan kita berbicara dengan sahabat, atau orang tua hanya memberikan solusi yang untuk harus makan ini jangan makan itu, tetapi tidak memberikan solusi obat apa yang harus diberikan. Mudahan dikemudian hari ada aplikasi yang langsung dapat memberikan resep obat bagi yang konsultasi... sekarang saya tidak pakai lagi aplikasi ini lebih baik langsung aja ke dokter langsung diberikan obat....",negatif
3933,klikdokter,Bagus,positif
3934,klikdokter,Sangat bermanfaat,positif
3935,klikdokter,Josss,positif
3936,klikdokter,Suka sekali,positif
3937,klikdokter,nice sekali :),positif
3938,klikdokter,Baru download saya coba dulu,netral
3939,klikdokter,Cb dl kl di respon saya tambah bintang nya,netral
3940,klikdokter,Menurut saya sgt membantu,positif
3941,klikdokter,Good,positif
3942,klikdokter,Suka sekali,positif
3943,klikdokter,Like it,positif
3944,klikdokter,Mumtaz,positif
3945,klikdokter,"Trimakasih dokter, sangat puas dengan jawabannya,",positif
3946,klikdokter,Baagus bnget... Sangat membantu,positif
3947,klikdokter,Andaikan semua dokter di indo nawaitu nya ibadah tentu akan indah ... tolong menolong .sy suka aplikasi ini,positif
3948,klikdokter,Lumayan lah. Tetapi waktu nya hanya 30 menit saya. Dokter nya kurang responsif.Kadang saya sdh menulis pertanyaan pajang lebar tetapi di balasnya pas menit-menit terakhir. Kan kalau ada yang ingin ditanyakan lagi ga bisa.,negatif
3949,klikdokter,Bermanfaat,positif
3950,klikdokter,Sangat membantu sya suka,positif
3951,klikdokter,Sangat bermanfaat....dokter nya juga sangat ramah saya suka.. terima kasih,positif
3952,klikdokter,Aku suka,positif
3953,klikdokter,Biar bintang yg bicara,positif
3954,klikdokter,sangat sangat membatu dan bermanfaat sekali. terus untuk dipertahankan dan tidak2 pelit untum berbagi informasi ya dokter,positif
3955,klikdokter,Semoga bermamfaat,positif
3956,klikdokter,Sangat membantu.. Goks..,positif
3957,klikdokter,Di coba dulu . 😃,netral
3958,klikdokter,"Sangat manfaat dan membatu, semoga semkin canggih dan maju indonesia ada obat di stiap keluhan pasien nya",positif
3959,klikdokter,boleh jg utk konsultasi soal penyakit. kapanpun & di manapun. sukses slalu...,positif
3960,klikdokter,Koyok taek,positif
3961,klikdokter,Informasi yang baik untuk masyarakat.,positif
3962,klikdokter,Bagus..sangat membantu,positif
3963,klikdokter,OK,positif
3964,klikdokter,mengetahui segala sakit yang diderita pada tubuh saya,positif
3965,klikdokter,Mantap,positif
3966,klikdokter,Response dokter sangat cepat dan dokrer sangat ramah. Terima kasih. 🙏,positif
3967,klikdokter,Sangat membantu sekali,positif
3968,klikdokter,Sangat membantu sekali. Makasih klik dokter,positif
3969,klikdokter,Sukses buat aplikasi ini,positif
3970,klikdokter,Banyak informasi kesehatan,positif
3971,klikdokter,Sangat bermanfaat,positif
3972,klikdokter,Sangat bermanfaat...terima kasih para dokter,positif
3973,klikdokter,Mantap,positif
3974,klikdokter,Yang punya hp mesti punyaa app ini,positif
3975,klikdokter,"Bermanfaat sekali, Terima kasih",positif
3976,klikdokter,👍👍👍👍👍,positif
3977,klikdokter,sangat membantu,positif
3978,klikdokter,Sangat membantu untuk dapat info kesehatan,positif
3979,klikdokter,Mantap,positif
3980,klikdokter,"Sangat membantu,terimakasih",positif
3981,klikdokter,Aplikasi sangat membantu,positif
3982,klikdokter,Bagus,positif
3983,klikdokter,"Sy suka dgn program ini. Bagi sy ini sangat membantu kami untuk mengetahui 
banyak hal mengenai kesehatan",positif
3984,klikdokter,Tks,positif
3985,klikdokter,Semoga bermanfaat,positif
3986,klikdokter,Jawabannya kurang memuaskan.,negatif
3987,klikdokter,Ooh,positif
3988,klikdokter,Sangat membantu,positif
3989,klikdokter,Trims. Aplikasi ini smoga bermanfaat buat para mama,positif
3990,klikdokter,Good,positif
3991,klikdokter,Masa mau kirim foto aja harus bayar,negatif
3992,klikdokter,"Sangat sangat bermanfaat., Terima Kasih Banyak Untuk Para Dokter",positif
3993,klikdokter,"Terimakasih , aplikasi ini bermanfaat banget . Dokternya ramah dalam 
memberikan saran . Langsung ane kasih bintang 5 deh . Semoga berkah dan 
bermanfaat .",positif
3994,klikdokter,"Respon dokternya cepat... Recomended bangat ni app,...",positif
3995,klikdokter,"Terimakasih,aplikasi ini sangat bermanfaat Dokternya ramah banget😊",positif
3996,klikdokter,"Sangat bagus, aku dapat berkonsultasi tanpa pergi ke rumah sakit... Makasih 
y udh membuat app ini",positif
3997,klikdokter,😀😀😀😀😀😀,positif
3998,klikdokter,Sangat membantu...👍👍👍,positif
3999,klikdokter,Maaf kok tidak bisa masuk sih,negatif
4000,klikdokter,Bagus ku suka,positif
4001,klikdokter,"Chat saya TIDAK pernah dibalas, sekian & terimakasih.",negatif
4002,klikdokter,Dokternya sangat lambat membalas chat bahkan ada yg tdk dibalas,negatif
4003,klikdokter,Susah download ny,negatif
4004,klikdokter,Smoga bermanfaat bagi bnyak org,positif
4005,klikdokter,Baik sekali,positif
4006,klikdokter,"Pertama dibaless ,lama kelamaan ngk dibales",negatif
4007,klikdokter,"Pagi ini saya dilayani oleh Dokter Nadia Oktavia, sangat baik pelayanan. 
Super ramah",positif
4008,klikdokter,"Sangat bermanfaat. Smga terus berkembang dan sukses. Karna bsa jadi 
alternatif buat konsultasi ke klinik,puskesmas maupun rumah sakit... 
Mantapppp",positif
4009,klikdokter,Kenapa lama yang balas nya,negatif
4010,klikdokter,"Sangat susah untuk masuk ke chat harus melalui email,pas saya udah masuk in 
email sama password tetep tidak bisaa",negatif
4011,klikdokter,Saya setuju,positif
4012,klikdokter,Top,positif
4013,klikdokter,Yeah yeah -heart Shaker twice,positif
4014,klikdokter,"Dokter nya ..oke , cepat dalam merespon, thanks",positif
4015,klikdokter,Ternak ayam Bangkok,netral
4016,klikdokter,Dokternya baik dan rama Responnya juga cepat Saya kasih full bintang ⭐⭐⭐⭐⭐,positif
4017,klikdokter,Saya sangat puas dengan pelayanan nya. TERIMAKASIH atas semua saran nya,positif
4018,klikdokter,Coba install dlu,netral
4019,klikdokter,"Dokternya sangat ramah, pelayanannya sangat bagus, suka sekali sama app ini",positif
4020,klikdokter,Bad app,negatif
4021,klikdokter,"Alhamdulillah sangat mudah unt bs akses k klik dokter kita ini, trm ksh.",positif
4022,klikdokter,Saya coba nanti kalo konsultasi ok saya tambah bintangnya,netral
4023,klikdokter,Sangat membantu,positif
4024,klikdokter,Respony lma..,negatif
4025,klikdokter,"Pas awal awal emg loading terus kluar gt aj.tp stlah itu uhh bnerr ini 
aplikasi oke bngt.sgla kekhawatiran sy sudah bsa d komunikasikan sm dkter 
ny.terus lngsung d respon,rmah bngt dktereny.nih d ksih bintang full..thnx 
aplikasi klik dokter.sngt membantu sklai",positif
4026,klikdokter,"Dok sya mau Tanya kalo tngan sama kaki ska berkringat dingin trz.. ITu 
tandanya skit apa ya..",positif
4027,klikdokter,Suka bgt dokternya ramah2.,positif
4028,klikdokter,"Kenapa ada pemberitahuan pesan masuk balasan tapi ga muncul di chat.di mana 
masalahnya ya?",negatif
4029,klikdokter,Saya sangat suka sekali dokter nya baik dan ramah,positif
4030,klikdokter,Semoga bisa membantu,netral
4031,klikdokter,Kenapa kalau mau chat selalu loading trus,negatif
4032,klikdokter,Knpa gk bsa msuk? Kyak mna caranya!!,positif
4033,klikdokter,Gud,positif
4034,klikdokter,"Walau cuma denger dr rekomendasi teman, sudaj suka duluan. Smg setelah 
instal sendiri beneran membantu.",positif
4035,klikdokter,Semoga bermamfaat,positif
4036,klikdokter,Good job,positif
4037,klikdokter,3 bintang dl baru mau coba,netral
4038,klikdokter,Click Dokter Com .chat dengan Dr. Ok,positif
4039,klikdokter,"Walaupun gratis, ternyata dokter spesialisnya mau menjawab dengan ramah dan 
menjelaskan dengan baik",positif
4040,klikdokter,"Terima kasih khusus untuk Dr bambang Hadi Prabowo,, yang selalu cepat 
tanggap chat saya, n sangat membantu sekali,, terimakasih ya dok, salam 
sukses selalu untuk Dokter",positif
4041,klikdokter,"Live chat berbatas waktu jadi belum dapat solusi sudah berakhir,chat 
sebelumnya langsung hilang jadi gak bisa di rangkum kesimpulannya.Bad 
aplication.Non recomended.",negatif
4042,klikdokter,semoga bisa membantu informasi yg dibutuhkan...,positif
4043,klikdokter,"Dokternya super ramah dan cepat tanggap buat ngasi solusi padahal ini udah 
larut malam bgt tpi dokternya baik bnget mau balas chat saya dgn fast 
respon 😊😊😊",positif
4044,klikdokter,"Dokter nya selalu lama balas chat nya. Terlalu mengulur waktu. Kami yang 
bertanya tidak dapat kesimpulan dan informasi yang kurang tepat. Saya 
pribadi kurang puas dengan aplikasi ini",negatif
4045,klikdokter,Bagus sekali,positif
4046,klikdokter,Sanagat baik,positif
4047,klikdokter,Ciba liat dulu,netral
